"folioviv","","conex_inte","ing_cor","energia","comunica","menores"
"101103202","","1","34686.31","847.64","1580.32","2"
"101103203","","2","62647.09","5453.22","1451.61","3"
"101103204","","1","83589.91","999.14","2910.96","0"
"101103205","","2","73098.2","1323","1161.29","1"
"101113701","","1","115823.13","915","2760","0"
"101113702","","1","87335.69","1425","3300","2"
"101113703","","1","57713.08","1185","2067","2"
"101113704","","1","66614.74","510","3540","1"
"101113705","","1","52377.01","600","2364","0"
"101113706","","1","166127.9","1050","2340","2"
"101115201","","1","186396.9","615","3270.96","0"
"101115202","","1","62342.32","300","1747.64","0"
"101115204","","1","109842.22","1901.61","870.96","1"
"101115205","","1","42736.75","480","1306.45","0"
"101115206","","2","64589.77","414","580.64","2"
"101135501","","2","36752.47","2286.77","290.32","0"
"101135502","","1","108917.03","1000.64","2061.29","2"
"101135503","","2","73263.07","740.32","1500","0"
"101135504","","1","82734.27","1240.64","1971.29","1"
"101135505","","2","44660.34","1455","1161.29","3"
"101135506","","2","33340.33","165","290.32","0"
"101152301","","1","61673.81","450","1747.64","0"
"101152302","","1","75746.76","427.5","1745.32","0"
"101152303","","1","28699.12","310.5","1470","2"
"101152304","","2","21525.29","150.53","580.64","1"
"101152305","","2","18260.63","270","600","0"
"101152306","","2","82127.52","270","290.32","2"
"101173901","","1","51836.81","339.19","830.32","0"
"101173902","","2","77540.67","2099.03","958.06","2"
"101173903","","2","65528.67","450","580.64","2"
"101173904","","1","83005.15","590.32","1050","2"
"101173906","","2","51379.8","810.48","435.48","1"
"101175801","","1","85480.8","2205","1767","0"
"101175802","","1","26399.98","562.5","2967","0"
"101175805","","1","62107.95","1545","2340","0"
"101175806","","1","70205.21","577.5","4470","2"
"101200501","","1","30975.64","1395.48","1780.64","1"
"101200504","","1","34421.69","1950","1915.64","0"
"101200505","","1","35903.73","2257.54","1635.48","0"
"101204301","","1","124991.47","2034","2606.61","0"
"101204302","","1","49305.87","267","1123.64","2"
"101204303","","2","38209.25","1125","290.32","0"
"101204304","","2","16909.22","803.95","1161.28","0"
"101204305","","2","10326.09","345","440.32","0"
"101204306","","1","113631.99","1161","2908.93","1"
"101206402","","1","61848.41","312","4170","0"
"101206403","","1","65602.64","300","1290","0"
"101206405","","1","129259.68","570","3570","1"
"101215001","","2","35334.12","710.32","580.64","3"
"101215003","","1","42009.27","186","1480.64","0"
"101215004","","2","94909.43","732.98","580.64","1"
"101215005","","2","28398.91","622.98","958.06","2"
"101215006","","1","41086.95","172.5","1340.32","0"
"101218601","","2","22664.34","903","900","0"
"101218602","","1","27368.79","375","1050","0"
"101218603","","1","90071.27","327","3180","0"
"101218604","","2","63979.34","2178","1500","1"
"101218605","","1","42842.71","700.5","1365","2"
"101218606","","1","90875.37","1575","4350","2"
"101228901","","2","45383.38","930","290.32","3"
"101228903","","1","79872.58","1000.64","4140","0"
"101228904","","1","114737.32","180","4170","1"
"101228905","","1","35488.87","3091.93","1998.38","1"
"101228906","","1","54889.99","2025","2330.32","0"
"101233702","","1","89823.83","960","3267","0"
"101233703","","1","189029.48","2535","2490","1"
"101233704","","2","21079.93","1215","1320","2"
"101233705","","1","82759.89","975","4755","0"
"101233706","","1","84313.29","1575","3000","0"
"101251801","","1","8720.82","1050","1920","2"
"101251802","","1","24821.29","150","1260","1"
"101251803","","1","36225.25","112.5","2034","0"
"101251804","","1","53378.82","469.5","1800","0"
"101251805","","1","34350.56","2700","1800","1"
"101251806","","2","29335.6","885","600","1"
"101262402","","2","47895.59","310.5","1800","2"
"101262404","","1","48240.59","2094.67","2190.96","0"
"101262405","","1","89805.89","270","3048.38","0"
"101263001","","2","138591.11","3541.93","8206.45","1"
"101263002","","2","29796.98","270","580.64","1"
"101263003","","2","12496.47","1140.96","290.32","0"
"101263004","","2","18457.56","168","290.32","2"
"101263005","","2","33176.76","255","870.96","0"
"101263006","","2","12228.26","1095.48","290.32","1"
"101300202","","1","101378.85","1740","1747.64","1"
"101300203","","2","42452.84","270","580.64","0"
"101300204","","1","29094.91","1934.36","1167","0"
"101300205","","1","84043.06","1298.46","2820.96","0"
"101319201","","1","44744.31","960","2070.96","0"
"101319202","","1","41660.41","790.5","1480.64","0"
"101319203","","1","49161.43","3503.22","2250","0"
"101319204","","1","178053.92","1800","3846.77","0"
"101319206","","1","73459.58","3533.22","4560","3"
"101329501","","1","37473.51","990.96","3420.96","1"
"101329502","","2","33259.27","1155.96","870.96","0"
"101329503","","1","43090.8","1110.96","2080.64","2"
"101329504","","1","70557.03","1770.96","3042.29","1"
"101329506","","2","44266.29","1921.93","870.96","2"
"101345301","","2","45342.95","414.82","1161.29","4"
"101345302","","2","76552.4","138","580.64","0"
"101345304","","1","33702.65","2027.41","1767.96","0"
"101345306","","2","28215.68","1175.8","2080.64","0"
"101348602","","2","14101.39","240","300","0"
"101348603","","1","22859.13","1327.5","1836","0"
"101348604","","1","70586.18","1050","3987","1"
"101348605","","2","20731.17","1050","300","0"
"101348606","","1","45777","322.5","2367","1"
"101363901","","1","49891.3","675","4403.22","2"
"101363903","","1","77429.08","537","2641.93","1"
"101363904","","1","62003.49","1030.64","2511.29","1"
"101363905","","2","57136.58","880.64","1161.29","0"
"101363906","","1","48078.5","480","1250.32","0"
"101373801","","2","32306.13","2355","1224","0"
"101373802","","1","35701.23","190.5","2100","0"
"101373803","","2","48167.38","1240.5","540","1"
"101373806","","1","41284.93","870","2400","0"
"101374402","","2","56282.5","2176.93","1920.96","1"
"101374404","","1","75792.64","4149.19","1747.64","0"
"101374406","","2","54101.95","357","580.64","1"
"101375501","","2","26870.59","945","1451.61","2"
"101375502","","2","31514.66","1297.49","580.64","1"
"101375503","","1","29496.11","394.5","870.96","0"
"101375504","","1","80807.47","1508.46","1920.96","0"
"101375506","","1","32504.28","2485.15","1167","1"
"101410301","","2","55592.3","1440.96","1950","2"
"101410303","","1","79260.44","210","4577.41","0"
"101410304","","1","165489.68","3580.64","13200","1"
"101410305","","1","73308.76","1225.64","1611.29","1"
"101410306","","1","51946.93","1773.38","3076.64","0"
"101415901","","2","98935.7","1441.64","15449.99","1"
"101415902","","1","131691.22","1332","4185.48","1"
"101415903","","1","93615.55","2046.77","3875.8","1"
"101415904","","1","78582.9","2219.99","1940.32","0"
"101415906","","1","112779.06","32.5","4180.64","0"
"101417801","","1","66417.99","330","2460","1"
"101417802","","2","50976.23","1660.5","1632","0"
"101417804","","1","39380.06","195","2550","0"
"101417805","","1","54177.02","1020","2070","0"
"101417806","","1","74803.25","1140","4020","1"
"101425403","","1","63342.37","375","2400","0"
"101425406","","1","40897.61","450","2985.48","0"
"101430001","","1","186742.27","1901.61","2366.12","0"
"101430003","","1","42475.45","270","2242.25","0"
"101430004","","1","112259.56","1020.96","4158.29","0"
"101435601","","1","205081.96","1350","4800","4"
"101435602","","1","79916.39","2232","3027","0"
"101435603","","1","36570.16","2760","2100","0"
"101435604","","1","85303.24","75","2400","2"
"101435606","","1","142131.11","372","5790","0"
"101439702","","1","52338.4","1725","2097","0"
"101439703","","1","88081.94","1950","2367","0"
"101439704","","1","352487.64","1635","7200","0"
"101439705","","1","74289.32","1800","600","0"
"101439706","","1","143019.88","1425","6000","2"
"101440702","","1","75774.89","1860","2550","4"
"101440704","","1","54934.41","315","1167","1"
"101440705","","1","43596.99","1830","2190","0"
"101440706","","1","31826.08","313.5","1167","1"
"101449201","","2","94651.42","850.64","580.64","0"
"101449202","","1","39400.43","480","580.64","1"
"101449203","","2","30477.51","1237.25","290.32","1"
"101449204","","1","76414.16","600","1457.32","1"
"101449205","","2","48906.49","678.14","290.32","0"
"101449205","","2","31151.9","242.66","290.32","2"
"101449206","","2","18526.08","300","493.54","0"
"101451501","","2","10245.07","618.14","580.64","0"
"101451502","","2","24257.05","297","870.96","0"
"101451503","","2","32859.76","635.32","290.32","3"
"101451504","","2","8200.61","195","290.32","0"
"101451506","","2","21203.79","720","145.16","4"
"101471201","","1","15086.1","375","1500","0"
"101471202","","1","83830.99","180","5244","0"
"101471203","","1","46726.68","652.5","2080.64","1"
"101471205","","1","55113.77","270","1155","0"
"101471206","","1","87641.06","75","16243.54","1"
"101476001","","1","62874.21","450","13209.66","1"
"101476002","","2","24559.69","790.64","348.38","0"
"101476004","","1","83452.38","1180.64","3600","2"
"101476004","","1","24267.49","1790.32","1780.64","0"
"101476005","","1","48541.25","1921.93","870.96","1"
"101476006","","1","14023.84","300","1780.64","0"
"101482601","","2","25118.25","375","390","2"
"101482602","","1","47617.93","3126","2490","0"
"101482603","","1","49126.19","375","1470","0"
"101482604","","1","68666.17","750","2460","0"
"101482605","","1","69792.74","450","2667","3"
"101482606","","2","17124.56","825","900","1"
"101489301","","2","17307.06","150","580.64","1"
"101489302","","2","41104.26","330","522.58","1"
"101489303","","2","27124.22","432","580.64","1"
"101489303","","2","27978.25","300","435.48","0"
"101489304","","1","33562.21","270","750","0"
"101489305","","2","14642.35","225","435.48","0"
"101497502","","1","41777.28","240","583.5","2"
"101497504","","1","174246.12","3031.93","4117.25","2"
"101497505","","1","44854.82","820.64","1810.64","0"
"101497506","","1","90750.2","975","2651.61","0"
"101500301","","1","29861.14","270","1457.32","2"
"101500304","","1","51725.52","75","1270.64","0"
"101500305","","1","99972.69","357","2370.96","2"
"101500306","","1","31436.88","345","1490.32","0"
"101513902","","1","49228.09","290.32","1775.8","0"
"101513903","","2","46670.57","195","580.64","0"
"101513904","","2","40119.63","750","58.06","2"
"101513906","","2","39102.4","805.01","1161.29","0"
"101517801","","2","115325.89","1980","1950","1"
"101517802","","1","63737.65","375","2097","0"
"101517803","","2","18713.11","750","600","1"
"101517804","","1","103884.83","2694","2400","1"
"101517805","","1","42368.84","2220","2700","0"
"101517806","","1","63358.64","1302","2214","2"
"101520401","","2","54971.82","1200.96","1161.29","0"
"101520402","","2","20619.51","796.64","580.64","0"
"101520402","","2","31988.61","2146.93","290.32","0"
"101520403","","2","31305.57","485.32","580.64","0"
"101520404","","2","46790.32","1060.64","1761.29","1"
"101520405","","2","7803.67","1371.29","290.32","0"
"101520406","","2","46455.37","735.48","2322.58","0"
"101524901","","1","39160.89","2433.87","2097.96","0"
"101524903","","1","124595.54","825","2361.29","0"
"101524904","","2","109957.1","936.14","2290.64","0"
"101524905","","2","46250.93","600","1470.96","0"
"101524906","","2","48924.06","315","2322.29","0"
"101563801","","1","25843.63","1200","2400","0"
"101563802","","1","111795.99","900","1770","0"
"101563804","","1","217412.15","1275","4200","0"
"101563805","","1","59697.28","1890","960","0"
"101563806","","1","170213.1","4500","7230","0"
"101567401","","1","42922.26","180","1747.64","1"
"101567402","","1","103661.51","1831.45","2206.45","0"
"101567403","","1","316690.09","225","9509.9","0"
"101567405","","1","49507.86","2752.5","3405.48","0"
"101602001","","2","50991.59","990.96","580.64","1"
"101602002","","1","34925.47","2085.29","290.32","1"
"101602003","","1","68871.29","570","1730.32","0"
"101602004","","2","53903.3","1165.64","940.64","2"
"101602005","","2","50248.34","1910.7","580.64","2"
"101602006","","2","7017.18","360","580.64","2"
"101618601","","1","58068.1","1080","2815","0"
"101618602","","2","31298.35","330","1200","0"
"101618603","","2","39479.48","375","300","2"
"101618604","","1","42408.18","802.5","1650","0"
"101618605","","2","21345.86","375","30","3"
"101633701","","1","39569.65","247.5","600","1"
"101633704","","1","268335.51","750","3717","1"
"101633705","","1","195731.33","525","2967","1"
"101640701","","1","24053.49","900","600","1"
"101640702","","1","109053.8","450","2250","0"
"101640703","","1","48437.22","1800","1167","2"
"101640704","","2","66482.92","1215","1800","1"
"101640704","","2","28542.82","600","450","3"
"101640706","","1","23399.97","2157","2247","0"
"101644001","","1","27345.04","802.64","870.96","0"
"101644002","","1","34698.55","1506.29","1420.64","0"
"101644003","","2","46641.78","1731.29","2051.61","2"
"101644004","","2","21480.7","570","580.64","1"
"101644005","","1","107238.11","1480.64","2581.93","1"
"101644006","","2","28737.56","1120.64","580.64","2"
"101656201","","1","31165.55","288","1455","0"
"101656202","","1","27386.54","195","5100","0"
"101656203","","2","65474.94","975","435","2"
"101656204","","1","48817.48","330","1650","0"
"101656205","","1","55520.5","333","1200","2"
"101656206","","1","62170.06","780","1245","1"
"101659501","","1","61030.85","1235.8","4200","1"
"101659502","","1","91290.66","346.16","7602","0"
"101659503","","2","68967.38","880.64","1050","0"
"101659505","","2","46467.38","1091.46","580.64","2"
"101659506","","2","32282.6","2116.93","870.96","2"
"101666601","","1","63157.32","370.5","1890","0"
"101666602","","2","17350.81","300","450","0"
"101666603","","1","40428.98","1500","1800","0"
"101666604","","2","29424.57","795","720","0"
"101666605","","2","57295.05","120","1500","0"
"101669701","","1","52685.4","1147.5","1440","2"
"101669702","","1","44762.12","1260","960","1"
"101669703","","1","24294.68","1410","1467","0"
"101669704","","1","60590.14","2002.5","3570","2"
"101669705","","1","29605.81","600","900","3"
"101669705","","1","39600.65","705","2550","0"
"101669706","","1","32163.92","2130","1797","1"
"101725202","","2","71827.18","330","580.64","2"
"101725203","","1","27750.65","910.64","435.48","0"
"101725204","","1","25671.69","390","1480.64","1"
"101725206","","2","16199.96","246","290.32","0"
"101730201","","2","12067.63","150","58.06","0"
"101730204","","2","5950.8","150","58.06","0"
"101730205","","2","21152.76","600","290.32","0"
"101730206","","2","35785.95","240","1161.29","0"
"101736301","","1","244619.04","1536.29","53090.32","2"
"101736302","","2","100553.91","225","717","0"
"101736303","","1","244242.83","4050","11400","0"
"101736306","","1","157059.71","4650","5100","0"
"101742501","","2","74252.45","390","3983.22","0"
"101742502","","2","67205.87","405.82","580.64","1"
"101742503","","1","47470.25","287.25","1765.64","2"
"101742505","","1","25058.58","735.48","600","3"
"101742506","","2","88843.38","75","580.64","0"
"101743301","","1","32929.16","165","290.32","0"
